,date,remittance_usd(millions),pkr_exchange_rate,usd_exchange_rate,remittance_pkr(100_millions),remittance_pct_change,pkr_pct_change,roling_corr_remittance_pkr_pct_change,remittance_year_by_year,remittance_3mo_avg,remittance_12mo_avg,fiscal_year
35,2008-06-30,547.41,0.01467,68.16632583503748,373.1492842535787,-6.385634886703729,68.16632583503748,-0.15519243236601823,8.28009099001088,574.29,537.6033333333334,2008
36,2008-07-31,627.21,0.014009,71.38268256121064,447.7193232921693,14.577738806379138,71.38268256121064,0.1231184284180435,26.53271197724385,586.4566666666666,548.5633333333334,2009
37,2008-08-31,592.3,0.013146,76.06876616461281,450.55530199300165,-5.565918910731671,76.06876616461281,-0.09335422219216813,20.99854956997813,588.9733333333334,557.1291666666667,2009
38,2008-09-30,660.35,0.012822,77.99095304944626,515.0132584620184,11.489110248185064,77.99095304944626,0.0969919611969131,27.962406743532608,626.62,569.1541666666666,2009
39,2008-10-31,466.13,0.012265,81.53281695882593,380.0489196901753,-29.411675626561674,81.53281695882593,-0.26028190225818465,-19.66600027574796,572.9266666666667,559.645,2009
40,2008-11-30,620.52,0.012709,78.68439688409788,488.2524195452042,33.121661339111405,78.68439688409788,-0.05768989532701717,22.734285375212625,582.3333333333334,569.2233333333334,2009
41,2008-12-31,673.5,0.012663,78.97022822395957,531.8644870883677,8.538000386772392,78.97022822395957,-0.08314438612477637,40.52914910487002,586.7166666666667,585.41,2009
42,2009-01-31,637.3,0.01268,78.86435331230284,502.602523659306,-5.3749072011878285,78.86435331230284,-0.04311654701234464,14.402139766995159,643.7733333333332,592.0958333333333,2009
43,2009-02-28,641.32,0.012534,79.78299026647518,511.66427317695866,0.6307861289816641,79.78299026647518,-0.17295876982107858,27.55986952024825,650.7066666666666,603.6425,2009
44,2009-03-31,739.43,0.01245,80.32128514056225,593.9196787148594,15.29813509636373,80.32128514056225,0.06666349450330807,22.78607130403014,672.6833333333333,615.0775,2009
45,2009-04-30,697.52,0.012438,80.39877793857534,560.7975558771507,-5.667879312443369,80.39877793857534,-0.026172494816584596,18.08163058014931,692.7566666666667,623.9783333333334,2009
46,2009-05-31,720.68,0.012368,80.85381630012937,582.6972833117723,3.3203349007913774,80.85381630012937,-0.085905604723329,23.245831551945262,719.21,635.3058333333333,2009
47,2009-06-30,735.17,0.012307,81.25457056959453,597.3592264564882,2.010601098962095,81.25457056959453,-0.34028971363298294,34.299702234157216,717.79,650.9525,2009
48,2009-07-31,744.85,0.01204,83.05647840531562,618.6461794019933,1.3167022593413957,83.05647840531562,-0.2487257293430892,18.75607850640135,733.5666666666666,660.7558333333333,2010
49,2009-08-31,780.53,0.012054,82.96001327360212,647.5277916044465,4.790226220044302,82.96001327360212,-0.39413530950875936,31.779503629917283,753.5166666666668,676.4416666666666,2010
50,2009-09-30,806.12,0.012034,83.09788931361143,669.8687053348845,3.2785415038499632,83.09788931361143,-0.3153376005231386,22.07465737866283,777.1666666666666,688.5891666666666,2010
51,2009-10-31,758.29,0.011965,83.57709987463436,633.7567906393648,-5.9333597975487535,83.57709987463436,-0.3995816244291012,62.67779374852509,781.6466666666666,712.9358333333333,2010
52,2009-11-30,742.79,0.011984,83.44459279038719,619.818090787717,-2.044072848118794,83.44459279038719,-0.1868637004924184,19.704441436214793,769.0666666666666,723.125,2010
53,2009-12-31,697.6,0.011884,84.14675193537529,587.007741501178,-6.083819114419953,84.14675193537529,-0.17745021603020708,3.5783221974758694,732.8933333333334,725.1333333333332,2010
54,2010-01-31,667.9,0.0118,84.74576271186442,566.0169491525425,-4.257454128440374,84.74576271186442,-0.46934904618561024,4.801506354934881,702.7633333333333,727.6833333333334,2010
55,2010-02-28,589.03,0.011768,84.9762066621346,500.5353501019714,-11.808653990118279,84.9762066621346,-0.6306610776838469,-8.15349591467599,651.5100000000001,723.3258333333333,2010
56,2010-03-31,763.71,0.011893,84.08307407718826,642.1508450348945,29.655535371712837,84.08307407718826,-0.03565763874724323,3.2836103485117007,673.5466666666666,725.3491666666667,2010
57,2010-04-30,755.77,0.011912,83.948959032908,634.4610476830087,-1.039661651674073,83.948959032908,-0.18489397359423443,8.351015024658782,702.8366666666666,730.2033333333334,2010
58,2010-05-31,757.86,0.011759,85.04124500382686,644.4935793860022,0.27653915873877555,85.04124500382686,-0.17465526397272874,5.159016484431378,759.1133333333333,733.3016666666666,2010
59,2010-06-30,841.44,0.011719,85.3315129277242,718.0134823790426,11.028422136014582,85.3315129277242,-0.04409646496375921,14.455160031013259,785.0233333333334,742.1574999999999,2010
60,2010-07-31,791.18,0.01169,85.5431993156544,676.8006843455945,-5.973093744057822,85.5431993156544,-0.13846656777488936,6.220044304222316,796.8266666666667,746.0183333333333,2011
61,2010-08-31,933.06,0.011686,85.57247989046722,798.4425808659934,17.932708106878327,85.57247989046722,0.09024383294820026,19.541849768746864,855.2266666666666,758.7291666666666,2011
62,2010-09-30,922.06,0.011606,86.16232982939859,794.4683784249526,-1.1789166827428033,86.16232982939859,0.06394911592006762,14.382474073338948,882.0999999999999,768.3908333333333,2011
63,2010-10-31,855.11,0.011654,85.8074480864939,733.7480693324181,-7.260915775546051,85.8074480864939,-0.09910777273340612,12.768202139023344,903.41,776.4591666666666,2011
64,2010-11-30,926.89,0.011663,85.74123295892996,794.7269141730259,8.394241676509463,85.74123295892996,-0.12908484434848655,24.78493248428224,901.3533333333334,791.8008333333332,2011
65,2010-12-31,863.13,0.011674,85.66044200788076,739.3609731026212,-6.8789176709210365,85.66044200788076,-0.28314888013277756,23.728497706422004,881.71,805.5949999999999,2011
66,2011-01-31,826.57,0.011674,85.66044200788076,708.0435155045401,-4.235746643031746,85.66044200788076,-0.3530753998702978,23.756550381793694,872.1966666666667,818.8175,2011
67,2011-02-28,845.28,0.011686,85.57247989046722,723.3270580181412,2.263571143399834,85.57247989046722,-0.44439526558418524,43.50372646554506,844.9933333333333,840.1716666666667,2011
68,2011-03-31,1052.9,0.011731,85.24422470377633,897.536441906061,24.56227522241152,85.24422470377633,-0.09615212522938604,37.86646763823964,908.25,864.2708333333334,2011
69,2011-04-30,1030.43,0.011821,84.59521191100583,871.6944420945775,-2.1341058030202364,84.59521191100583,-0.16878773621182666,36.34174418143088,976.2033333333333,887.1591666666667,2011
70,2011-05-31,1049.8,0.011657,85.78536501672814,900.574761945612,1.8797977543355548,85.78536501672814,-0.21729894155887383,38.52162668566752,1044.3766666666668,911.4875000000001,2011
71,2011-06-30,1104.56,0.011636,85.94018563080095,949.260914403575,5.216231663173931,85.94018563080095,-0.15291171700359932,31.27020346073397,1061.5966666666666,933.4141666666666,2011
72,2011-07-31,1096.31,0.011568,86.44536652835409,947.7091977869987,-0.746903744477434,86.44536652835409,-0.21314985632369232,38.56644505675069,1083.5566666666666,958.8416666666666,2012
73,2011-08-31,1310.47,0.011475,87.14596949891067,1142.0217864923748,19.53462068210634,87.14596949891067,0.22077598080764205,40.448631384905596,1170.4466666666667,990.2925,2012
74,2011-09-30,890.42,0.011441,87.404947120007,778.2711301459663,-32.053385426602674,87.404947120007,-0.30260900400268975,-3.4314469774201273,1099.0666666666666,987.6558333333334,2012
75,2011-10-31,1017.87,0.011553,86.5576040855189,881.0438847052714,14.313470047842603,86.5576040855189,-0.2379972452934569,19.03380851586345,1072.92,1001.2191666666666,2012
76,2011-11-30,924.92,0.01133,88.261253309797,816.3459841129744,-9.131814475325928,88.261253309797,-0.3106344590873342,-0.21253870470067104,944.4033333333333,1001.055,2012
77,2011-12-31,1085.35,0.01113,89.84725965858041,975.1572327044024,17.34528391644683,89.84725965858041,-0.018727501832767904,25.745832029937542,1009.38,1019.5733333333333,2012
78,2012-01-31,1110.64,0.011079,90.26085386767758,1002.4731473959744,2.330123923158456,90.26085386767758,-0.055371697975555745,34.36732521141585,1040.3033333333333,1043.2458333333332,2012
79,2012-02-29,1156.81,0.011007,90.85127646043428,1050.9766512219496,4.157062594540073,90.85127646043428,-0.04962579630230013,36.85524323301155,1117.6000000000001,1069.2066666666667,2012
80,2012-03-31,1143.18,0.011036,90.61254077564334,1035.8644436389995,-1.1782401604412018,90.61254077564334,0.07170596292730652,8.57441352455124,1136.8766666666668,1076.7299999999998,2012
81,2012-04-30,1141.02,0.011009,90.83477155054955,1036.4429103460805,-0.18894662257913364,90.83477155054955,0.013599976827940537,10.732412682084181,1147.0033333333333,1085.9458333333332,2012
82,2012-05-31,1192.11,0.010693,93.51912466099319,1114.8508369961658,4.477572698112198,93.51912466099319,0.04746757311562249,13.555915412459507,1158.7699999999998,1097.805,2012
83,2012-06-30,1117.52,0.010591,94.41979038806534,1055.1600415447078,-6.256972930350379,94.41979038806534,-0.026813528829646844,1.1733178822336487,1150.2166666666665,1098.885,2012
84,2012-07-31,1204.71,0.010569,94.6163307786924,1139.8523985239854,7.802097501610716,94.6163307786924,0.02659151699302796,9.887714241409839,1171.4466666666667,1107.9183333333333,2013
85,2012-08-31,1258.98,0.010579,94.52689290103035,1190.0746762453919,4.5048185870458335,94.52689290103035,0.22774065080246572,-3.9291246651964595,1193.7366666666667,1103.6274999999998,2013
86,2012-09-30,1135.42,0.010549,94.79571523367144,1076.3295099061525,-9.814294111105815,94.79571523367144,-0.3155729286244458,27.51510523123921,1199.7033333333331,1124.0441666666666,2013
87,2012-10-31,1365.1,0.010439,95.79461634256154,1307.6923076923076,20.22863786087965,95.79461634256154,0.1964916256444614,34.113393655378374,1253.1666666666667,1152.98,2013
88,2012-11-30,1017.83,0.010363,96.49715333397664,982.1769757792146,-25.43916196615632,96.49715333397664,-0.3311335986091598,10.045193097781446,1172.7833333333335,1160.7225,2013
89,2012-12-31,1134.7,0.010297,97.11566475672525,1101.9714479945615,11.482271106176857,97.11566475672525,-0.03236361049855999,4.546920348274752,1172.5433333333333,1164.835,2013
90,2013-01-31,1089.64,0.010242,97.63718023823472,1063.8937707479008,-3.971093681149196,97.63718023823472,-0.06960416047283526,-1.8908016999207633,1080.7233333333334,1163.085,2013
91,2013-02-28,1028.38,0.010194,98.09691975671964,1008.8091033941537,-5.622040306890352,98.09691975671964,-0.08610660530692961,-11.102082450877827,1084.24,1152.3825,2013
92,2013-03-31,1119.15,0.010169,98.33808634083981,1100.5506932835087,8.826503821544573,98.33808634083981,-0.016140442943556307,-2.10203117619272,1079.0566666666666,1150.3799999999999,2013
93,2013-04-30,1215.9,0.010163,98.39614287119944,1196.3987011709141,8.644953759549656,98.39614287119944,0.04322301127298452,6.562549297996534,1121.1433333333334,1156.6200000000001,2013
94,2013-05-31,1185.65,0.010156,98.46396218983851,1167.4379677038205,-2.4878690681799487,98.46396218983851,0.05816787879455776,-0.5418963015157874,1173.5666666666666,1156.0816666666667,2013
95,2013-06-30,1166.19,0.01011,98.91196834817013,1153.5014836795253,-1.6412938050858195,98.91196834817013,-0.04252102246114561,4.355179325649661,1189.246666666667,1160.1375,2013
96,2013-07-31,1404.69,0.009826,101.7708121310808,1429.564420924079,20.451212924137586,101.7708121310808,0.3258591718810313,16.599845605996457,1252.1766666666665,1176.8025,2014
97,2013-08-31,1240.14,0.009579,104.39503079653407,1294.6445349201379,-11.714328428336495,104.39503079653407,0.04816358654806695,-1.4964495067435468,1270.3400000000001,1175.2325,2014
98,2013-09-30,1284.22,0.009455,105.76414595452142,1358.2443151771552,3.554437402228783,105.76414595452142,-0.022875464203964205,13.105282626693192,1309.6833333333334,1187.6325000000002,2014
99,2013-10-31,1348.03,0.009369,106.73497705197993,1438.819511153805,4.968774820513611,106.73497705197993,0.19326838025673757,-1.2504578419163415,1290.7966666666669,1186.21,2014
100,2013-11-30,1130.41,0.009226,108.38933448948623,1225.2438760026014,-16.14355763595765,108.38933448948623,-0.32920237249348816,11.060786182368364,1254.22,1195.5916666666667,2014
101,2013-12-31,1384.94,0.00947,105.59662090813094,1462.4498416050687,22.51660901796693,105.59662090813094,-0.048008635310795196,22.053406186657277,1287.7933333333333,1216.445,2014
102,2014-01-31,1245.97,0.009493,105.34077741493732,1312.5144843568946,-10.034369719987868,105.34077741493732,-0.1732211030525055,14.346940273851905,1253.7733333333333,1229.4725,2014
103,2014-02-28,1209.77,0.009535,104.8767697954903,1268.767697954903,-2.9053669028949347,104.8767697954903,-0.27807583300917726,17.638421595130183,1280.2266666666667,1244.5883333333334,2014
104,2014-03-31,1337.89,0.010205,97.99118079372856,1311.0142087212153,10.590442811443502,97.99118079372856,-0.29539730429612415,19.545190546396828,1264.5433333333333,1262.8166666666668,2014
105,2014-04-30,1311.85,0.010163,98.39614287119944,1290.8098002558297,-1.9463483544985172,98.39614287119944,-0.1982972893150205,7.891273953450106,1286.5033333333333,1270.8125,2014
106,2014-05-31,1440.47,0.010142,98.59988168014199,1420.3017156379415,9.804474596943248,98.59988168014199,-0.3077554097974624,21.492008602876055,1363.4033333333334,1292.0475000000001,2014
107,2014-06-30,1499.33,0.010137,98.64851533984414,1479.0667850448851,4.086166320714768,98.64851533984414,-0.3553732828421994,28.566528610260743,1417.2166666666665,1319.8091666666667,2014
108,2014-07-31,1675.77,0.010133,98.68745682423764,1653.7747952235272,11.767923005609182,98.68745682423764,-0.405079047872048,19.298208145569482,1538.5233333333333,1342.3991666666668,2015
109,2014-08-31,1350.86,0.009815,101.88487009679062,1376.3219561895055,-19.388698926463665,101.88487009679062,-0.2973612067954803,8.928024255325994,1508.6533333333334,1351.6258333333333,2015
110,2014-09-30,1748.49,0.009757,102.49051962693451,1792.0364866249872,29.43532268332767,102.49051962693451,-0.25957046257353766,36.151905436763165,1591.7066666666667,1390.3149999999998,2015
111,2014-10-31,1409.22,0.009727,102.80662074637607,1448.771460882081,-19.403599677435956,102.80662074637607,-0.2953983866830024,4.539216486279973,1502.8566666666666,1395.4141666666667,2015
112,2014-11-30,1343.76,0.009835,101.67768174885613,1366.3040162684292,-4.645122833908122,101.67768174885613,-0.12875856294503477,18.87368299997345,1500.49,1413.1933333333334,2015
113,2014-12-31,1634.06,0.009957,100.43185698503565,1641.1168022496736,21.603560159552295,100.43185698503565,-0.3849193472863163,17.987782864239588,1462.3466666666666,1433.9533333333331,2015
114,2015-01-31,1403.74,0.009901,100.999899000101,1417.7759822240178,-14.094953673671707,100.999899000101,-0.302589763941085,12.662423653860033,1460.5199999999998,1447.1008333333332,2015
115,2015-02-28,1420.54,0.009829,101.7397497202157,1445.2538406755518,1.196802826734289,101.7397497202157,-0.30235383302005403,17.42231994511354,1486.1133333333335,1464.665,2015
116,2015-03-31,1608.51,0.009821,101.82262498727218,1637.8271051827717,13.232291945316565,101.82262498727218,-0.2011631885430024,20.22737295293333,1477.5966666666666,1487.2166666666665,2015
117,2015-04-30,1640.05,0.009834,101.68802115110839,1667.734390888753,1.9608208839236196,101.68802115110839,-0.2687725914489466,25.018104203986734,1556.3666666666668,1514.5666666666666,2015
118,2015-05-31,1663.32,0.009812,101.91602119853242,1695.1895637994294,1.4188591811225226,101.91602119853242,-0.23205787968286729,15.47064499781321,1637.2933333333333,1533.1374999999998,2015
119,2015-06-30,1821.68,0.00983,101.7293997965412,1853.1841302136318,9.520717600942707,101.7293997965412,-0.25048030438450664,21.499603156076397,1708.3500000000001,1560.0,2015
120,2015-07-31,1663.47,0.009828,101.75010175010175,1692.5824175824175,-8.684840367133638,101.75010175010175,-0.1741451948569724,-0.7339909414776469,1716.1566666666665,1558.9750000000001,2016
121,2015-08-31,1527.19,0.009624,103.90689941812136,1586.8557772236077,-8.192513240395073,103.90689941812136,-0.26635609641515695,13.05316613120533,1670.78,1573.6691666666666,2016
122,2015-09-30,1775.15,0.009583,104.35145570280706,1852.3948659083796,16.236355659741086,104.35145570280706,-0.10308911435329669,1.524744207859352,1655.2699999999998,1575.8908333333331,2016
123,2015-10-31,1541.21,0.009491,105.36297545042673,1623.8647139395218,-13.178604624961277,105.36297545042673,-0.2569576747362843,9.366174195654331,1614.5166666666667,1586.89,2016
124,2015-11-30,1565.19,0.009487,105.40739959945188,1649.8260777906607,1.555920348297768,105.40739959945188,-0.2468084929697429,16.478388998035378,1627.1833333333334,1605.3425,2016
125,2015-12-31,1616.13,0.009551,104.70107842110774,1692.1055386870485,3.2545569547467013,104.70107842110774,-0.007705887309578538,-1.0972669302228732,1574.176666666667,1603.8483333333334,2016
126,2016-01-31,1466.38,0.009538,104.84378276368211,1537.4082616900819,-9.265962515391701,104.84378276368211,-0.3003919198917292,4.462364825395015,1549.2333333333336,1609.0683333333334,2016
127,2016-02-29,1521.92,0.00956,104.60251046025104,1591.9665271966526,3.7875584773387594,104.60251046025104,-0.280320126282749,7.136722654765104,1534.8100000000002,1617.5166666666667,2016
128,2016-03-31,1711.15,0.009554,104.66820180029308,1791.0299351057151,12.43363645920943,104.66820180029308,-0.07209200760172946,6.3810607332251745,1566.4833333333336,1626.07,2016
129,2016-04-30,1656.46,0.009547,104.74494605635279,1735.0581334450615,-3.1960961926190024,104.74494605635279,-0.08243837016411856,1.000579250632616,1629.8433333333335,1627.4375,2016
130,2016-05-31,1799.43,0.009546,104.75591870940707,1885.009428032684,8.631056590560604,104.75591870940707,-0.04026280954496664,8.183031527306838,1722.3466666666666,1638.78,2016
131,2016-06-30,2073.08,0.009556,104.64629552113855,2169.401423189619,15.207593515724405,104.64629552113855,0.19272259336753667,13.800447938166949,1842.9899999999998,1659.7300000000002,2016
132,2016-07-31,1360.28,0.009548,104.73397570171764,1424.6753246753246,-34.383622436181916,104.73397570171764,-0.1655937554630821,-18.22635815494118,1744.2633333333333,1634.4641666666666,2017
133,2016-08-31,1767.73,0.00955,104.71204188481676,1851.0261780104713,29.953391948716444,104.71204188481676,-0.3574269673894045,15.750496009010018,1733.6966666666665,1654.5091666666667,2017
134,2016-09-30,1612.36,0.00956,104.60251046025104,1686.5690376569037,-8.789238175513237,104.60251046025104,-0.22061321706773,-9.170492634425266,1580.123333333333,1640.9433333333334,2017
135,2016-10-31,1561.02,0.00955,104.71204188481676,1634.5759162303666,-3.184152422535902,104.71204188481676,-0.0654915729886711,1.2853537155870898,1647.0366666666666,1642.5941666666668,2017
136,2016-11-30,1618.35,0.009548,104.73397570171764,1694.9622957687473,3.6725986854748705,104.73397570171764,-0.2134475006163749,3.396392770206802,1597.243333333333,1647.0241666666668,2017
137,2016-12-31,1585.37,0.009552,104.69011725293133,1659.7257118927973,-2.037878085704581,104.69011725293133,-0.20824551437413755,-1.9033122335455843,1588.2466666666667,1644.4608333333335,2017
138,2017-01-31,1488.37,0.009547,104.74494605635279,1558.9923536189378,-6.118445536373218,104.74494605635279,-0.13816116106142268,1.4996112876607626,1564.0299999999997,1646.2933333333333,2017
139,2017-02-28,1417.06,0.009547,104.74494605635279,1484.2987325861527,-4.791147362550974,104.74494605635279,-0.15462517771516007,-6.889981076534912,1496.9333333333332,1637.555,2017
140,2017-03-31,1694.49,0.009547,104.74494605635279,1774.8926364302924,19.577858382849,104.74494605635279,-0.016016677982951963,-0.973614236040099,1533.3066666666664,1636.1666666666667,2017
141,2017-04-30,1538.94,0.00955,104.71204188481676,1611.4554973821992,-9.1797532000779,104.71204188481676,0.0006633644455534977,-7.094647622037353,1550.1633333333332,1626.3733333333337,2017
142,2017-05-31,1867.15,0.009546,104.75591870940707,1955.9501361826942,21.327017297620433,104.75591870940707,0.06538425380618633,3.76341396997939,1700.1933333333334,1632.0166666666667,2017
143,2017-06-30,1840.28,0.009543,104.7888504663104,1928.4082573614169,-1.4390916637656348,104.7888504663104,0.16304259264839607,-11.229667933702503,1748.79,1612.6166666666668,2017
144,2017-07-31,1555.65,0.009495,105.318588730911,1638.3886255924172,-15.466668115721516,105.318588730911,-0.3112422174481926,14.362484194430557,1754.36,1628.8975,2018
145,2017-08-31,1975.04,0.0095,105.26315789473685,2078.9894736842107,26.959148908816232,105.26315789473685,0.1634216394163754,11.727469692769809,1790.323333333333,1646.1733333333334,2018
146,2017-09-30,1314.1,0.009494,105.32968190436064,1384.137349905203,-33.46463869086196,105.32968190436064,-0.2783605007446712,-18.498350244362307,1614.9299999999996,1621.3183333333334,2018
147,2017-10-31,1677.02,0.009548,104.73397570171764,1756.409719312945,27.617380716840433,104.73397570171764,-0.3396752735631094,7.431038679837543,1655.3866666666665,1630.985,2018
148,2017-11-30,1596.47,0.009488,105.39629005059022,1682.6201517706577,-4.803162752978496,105.39629005059022,-0.34700823858150226,-1.3519943151975689,1529.1966666666665,1629.1616666666669,2018
149,2017-12-31,1745.75,0.009066,110.30222810500773,1925.6011471431723,9.350629827055945,110.30222810500773,0.04659348381630198,10.11625046519109,1673.08,1642.5266666666666,2018
150,2018-01-31,1662.25,0.009056,110.42402826855124,1835.523409893993,-4.783044536732062,110.42402826855124,-0.0634274068838076,11.68257892862663,1668.1566666666665,1657.0166666666667,2018
151,2018-02-28,1473.07,0.009054,110.4484205875856,1626.9825491495471,-11.380959542788393,110.4484205875856,-0.18823886749564123,3.952549645039727,1627.0233333333333,1661.6841666666667,2018
152,2018-03-31,1803.6,0.008683,115.16756881262236,2077.1622711044565,22.43817333867366,115.16756881262236,0.14826717949938353,6.439105571587911,1646.3066666666664,1670.7766666666666,2018
153,2018-04-30,1678.87,0.008661,115.46010853250202,1938.4251241196166,-6.915613218008431,115.46010853250202,0.0031146247062616246,9.09262219449749,1651.8466666666664,1682.4375,2018
154,2018-05-31,1804.08,0.008662,115.44677903486493,2082.7522512121914,7.457992578341388,115.44677903486493,0.12848200899626466,-3.377875371555583,1762.1833333333332,1677.1816666666666,2018
155,2018-06-30,1627.65,0.008245,121.2856276531231,1974.1055184960583,-9.779499800452296,121.2856276531231,-0.018754130963271737,-11.554220009998472,1703.533333333333,1659.4625000000003,2018
156,2018-07-31,1974.35,0.008102,123.42631449024933,2436.8674401382373,21.300648173747415,123.42631449024933,0.0855891384028498,26.91479445890783,1802.0266666666666,1694.3541666666667,2019
157,2018-08-31,2083.08,0.008064,124.0079365079365,2583.184523809524,5.507128928508109,124.0079365079365,0.24692555937959892,5.470268956578095,1895.0266666666666,1703.3575,2019
158,2018-09-30,1480.3,0.008057,124.11567580985479,1837.2843490132802,-28.93695873418207,124.11567580985479,-0.2372031144255134,12.647439312076703,1845.9099999999999,1717.2075000000002,2019
